Date,deskripsi,kategori,nominal,tipe,is_outlier,tahun_bulan,hari
2014-04-09 19:00:00,Ayam Geprek,Makanan & Minuman,13750.0,Pengeluaran,False,2014-04,Wednesday
2014-04-10 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Thursday
2014-04-10 12:30:00,Mie Ayam,Makanan & Minuman,13050.0,Pengeluaran,False,2014-04,Thursday
2014-04-10 19:00:00,Warteg,Makanan & Minuman,15950.0,Pengeluaran,False,2014-04,Thursday
2014-04-11 12:30:00,Pecel Lele,Makanan & Minuman,14400.0,Pengeluaran,False,2014-04,Friday
2014-04-11 19:00:00,Warteg,Makanan & Minuman,17600.0,Pengeluaran,False,2014-04,Friday
2014-04-11 20:00:00,Kebutuhan Darurat,Kebutuhan,13000.0,Pengeluaran,False,2014-04,Friday
2014-04-12 12:30:00,Pecel Lele,Makanan & Minuman,16650.0,Pengeluaran,False,2014-04,Saturday
2014-04-12 19:00:00,Nasi Telur,Makanan & Minuman,20350.0,Pengeluaran,False,2014-04,Saturday
2014-04-13 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Sunday
2014-04-13 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-04,Sunday
2014-04-13 12:30:00,Soto,Makanan & Minuman,17100.0,Pengeluaran,False,2014-04,Sunday
2014-04-13 19:00:00,Pecel Lele,Makanan & Minuman,20900.0,Pengeluaran,False,2014-04,Sunday
2014-04-14 12:30:00,Pecel Lele,Makanan & Minuman,15300.0,Pengeluaran,False,2014-04,Monday
2014-04-14 19:00:00,Warteg,Makanan & Minuman,18700.0,Pengeluaran,False,2014-04,Monday
2014-04-15 19:30:00,Belanja Bulanan,Kebutuhan,100000.0,Pengeluaran,True,2014-04,Tuesday
2014-04-15 12:30:00,Nasi Campur,Makanan & Minuman,11700.0,Pengeluaran,False,2014-04,Tuesday
2014-04-15 19:00:00,Soto,Makanan & Minuman,14300.0,Pengeluaran,False,2014-04,Tuesday
2014-04-16 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Wednesday
2014-04-16 12:30:00,Nasi Campur,Makanan & Minuman,13050.0,Pengeluaran,False,2014-04,Wednesday
2014-04-16 19:00:00,Soto,Makanan & Minuman,15950.0,Pengeluaran,False,2014-04,Wednesday
2014-04-17 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-04,Thursday
2014-04-17 19:00:00,Soto,Makanan & Minuman,15950.0,Pengeluaran,False,2014-04,Thursday
2014-04-18 12:30:00,Soto,Makanan & Minuman,13050.0,Pengeluaran,False,2014-04,Friday
2014-04-18 19:00:00,Nasi Campur,Makanan & Minuman,15950.0,Pengeluaran,False,2014-04,Friday
2014-04-19 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Saturday
2014-04-19 12:30:00,Ayam Geprek,Makanan & Minuman,16200.0,Pengeluaran,False,2014-04,Saturday
2014-04-19 19:00:00,Nasi Telur,Makanan & Minuman,19800.0,Pengeluaran,False,2014-04,Saturday
2014-04-20 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-04,Sunday
2014-04-20 12:30:00,Pecel Lele,Makanan & Minuman,16200.0,Pengeluaran,False,2014-04,Sunday
2014-04-20 19:00:00,Pecel Lele,Makanan & Minuman,19800.0,Pengeluaran,False,2014-04,Sunday
2014-04-21 12:30:00,Soto,Makanan & Minuman,10350.0,Pengeluaran,False,2014-04,Monday
2014-04-21 19:00:00,Ayam Geprek,Makanan & Minuman,12650.0,Pengeluaran,False,2014-04,Monday
2014-04-22 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Tuesday
2014-04-22 12:30:00,Nasi Campur,Makanan & Minuman,14850.0,Pengeluaran,False,2014-04,Tuesday
2014-04-22 19:00:00,Mie Ayam,Makanan & Minuman,18150.0,Pengeluaran,False,2014-04,Tuesday
2014-04-23 12:30:00,Ayam Geprek,Makanan & Minuman,10350.0,Pengeluaran,False,2014-04,Wednesday
2014-04-23 19:00:00,Warteg,Makanan & Minuman,12650.0,Pengeluaran,False,2014-04,Wednesday
2014-04-24 12:30:00,Mie Ayam,Makanan & Minuman,14850.0,Pengeluaran,False,2014-04,Thursday
2014-04-24 19:00:00,Nasi Telur,Makanan & Minuman,18150.0,Pengeluaran,False,2014-04,Thursday
2014-04-25 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Friday
2014-04-25 12:30:00,Pecel Lele,Makanan & Minuman,9900.0,Pengeluaran,False,2014-04,Friday
2014-04-25 19:00:00,Warteg,Makanan & Minuman,12100.0,Pengeluaran,False,2014-04,Friday
2014-04-26 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-04,Saturday
2014-04-26 19:00:00,Ayam Geprek,Makanan & Minuman,15950.0,Pengeluaran,False,2014-04,Saturday
2014-04-27 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-04,Sunday
2014-04-27 12:30:00,Nasi Telur,Makanan & Minuman,17550.0,Pengeluaran,False,2014-04,Sunday
2014-04-27 19:00:00,Pecel Lele,Makanan & Minuman,21450.0,Pengeluaran,False,2014-04,Sunday
2014-04-28 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-04,Monday
2014-04-28 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-04,Monday
2014-04-28 19:00:00,Nasi Telur,Makanan & Minuman,15950.0,Pengeluaran,False,2014-04,Monday
2014-04-29 12:30:00,Soto,Makanan & Minuman,14850.0,Pengeluaran,False,2014-04,Tuesday
2014-04-29 19:00:00,Nasi Telur,Makanan & Minuman,18150.0,Pengeluaran,False,2014-04,Tuesday
2014-04-30 12:30:00,Nasi Telur,Makanan & Minuman,10800.0,Pengeluaran,False,2014-04,Wednesday
2014-04-30 19:00:00,Ayam Geprek,Makanan & Minuman,13200.0,Pengeluaran,False,2014-04,Wednesday
2014-05-01 09:00:00,Kiriman Orang Tua,Income,2500000.0,Pemasukan,True,2014-05,Thursday
2014-05-01 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Thursday
2014-05-01 12:30:00,Ayam Geprek,Makanan & Minuman,17550.0,Pengeluaran,False,2014-05,Thursday
2014-05-01 19:00:00,Soto,Makanan & Minuman,21450.0,Pengeluaran,False,2014-05,Thursday
2014-05-02 12:30:00,Pecel Lele,Makanan & Minuman,12150.0,Pengeluaran,False,2014-05,Friday
2014-05-02 19:00:00,Warteg,Makanan & Minuman,14850.0,Pengeluaran,False,2014-05,Friday
2014-05-03 12:30:00,Soto,Makanan & Minuman,15300.0,Pengeluaran,False,2014-05,Saturday
2014-05-03 19:00:00,Nasi Telur,Makanan & Minuman,18700.0,Pengeluaran,False,2014-05,Saturday
2014-05-04 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Sunday
2014-05-04 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-05,Sunday
2014-05-04 12:30:00,Ayam Geprek,Makanan & Minuman,16200.0,Pengeluaran,False,2014-05,Sunday
2014-05-04 19:00:00,Nasi Campur,Makanan & Minuman,19800.0,Pengeluaran,False,2014-05,Sunday
2014-05-05 11:00:00,Pulsa,Tagihan,50000.0,Pengeluaran,True,2014-05,Monday
2014-05-05 12:30:00,Soto,Makanan & Minuman,14850.0,Pengeluaran,False,2014-05,Monday
2014-05-05 19:00:00,Pecel Lele,Makanan & Minuman,18150.0,Pengeluaran,False,2014-05,Monday
2014-05-06 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-05,Tuesday
2014-05-06 19:00:00,Ayam Geprek,Makanan & Minuman,15950.0,Pengeluaran,False,2014-05,Tuesday
2014-05-07 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Wednesday
2014-05-07 12:30:00,Soto,Makanan & Minuman,9000.0,Pengeluaran,False,2014-05,Wednesday
2014-05-07 19:00:00,Soto,Makanan & Minuman,11000.0,Pengeluaran,False,2014-05,Wednesday
2014-05-08 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-05,Thursday
2014-05-08 19:00:00,Soto,Makanan & Minuman,15950.0,Pengeluaran,False,2014-05,Thursday
2014-05-09 12:30:00,Pecel Lele,Makanan & Minuman,9450.0,Pengeluaran,False,2014-05,Friday
2014-05-09 19:00:00,Nasi Campur,Makanan & Minuman,11550.0,Pengeluaran,False,2014-05,Friday
2014-05-09 20:00:00,Kebutuhan Darurat,Kesehatan,28000.0,Pengeluaran,False,2014-05,Friday
2014-05-10 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Saturday
2014-05-10 12:30:00,Nasi Telur,Makanan & Minuman,15300.0,Pengeluaran,False,2014-05,Saturday
2014-05-10 19:00:00,Ayam Geprek,Makanan & Minuman,18700.0,Pengeluaran,False,2014-05,Saturday
2014-05-11 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-05,Sunday
2014-05-11 12:30:00,Nasi Campur,Makanan & Minuman,14400.0,Pengeluaran,False,2014-05,Sunday
2014-05-11 19:00:00,Warteg,Makanan & Minuman,17600.0,Pengeluaran,False,2014-05,Sunday
2014-05-12 12:30:00,Pecel Lele,Makanan & Minuman,13500.0,Pengeluaran,False,2014-05,Monday
2014-05-12 19:00:00,Pecel Lele,Makanan & Minuman,16500.0,Pengeluaran,False,2014-05,Monday
2014-05-13 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Tuesday
2014-05-13 12:30:00,Nasi Telur,Makanan & Minuman,13950.0,Pengeluaran,False,2014-05,Tuesday
2014-05-13 19:00:00,Nasi Telur,Makanan & Minuman,17050.0,Pengeluaran,False,2014-05,Tuesday
2014-05-14 12:30:00,Ayam Geprek,Makanan & Minuman,13500.0,Pengeluaran,False,2014-05,Wednesday
2014-05-14 19:00:00,Pecel Lele,Makanan & Minuman,16500.0,Pengeluaran,False,2014-05,Wednesday
2014-05-15 19:30:00,Belanja Bulanan,Kebutuhan,100000.0,Pengeluaran,True,2014-05,Thursday
2014-05-15 12:30:00,Warteg,Makanan & Minuman,9000.0,Pengeluaran,False,2014-05,Thursday
2014-05-15 19:00:00,Mie Ayam,Makanan & Minuman,11000.0,Pengeluaran,False,2014-05,Thursday
2014-05-16 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Friday
2014-05-16 12:30:00,Pecel Lele,Makanan & Minuman,14400.0,Pengeluaran,False,2014-05,Friday
2014-05-16 19:00:00,Nasi Campur,Makanan & Minuman,17600.0,Pengeluaran,False,2014-05,Friday
2014-05-17 12:30:00,Mie Ayam,Makanan & Minuman,16650.0,Pengeluaran,False,2014-05,Saturday
2014-05-17 19:00:00,Warteg,Makanan & Minuman,20350.0,Pengeluaran,False,2014-05,Saturday
2014-05-18 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-05,Sunday
2014-05-18 12:30:00,Warteg,Makanan & Minuman,11250.0,Pengeluaran,False,2014-05,Sunday
2014-05-18 19:00:00,Ayam Geprek,Makanan & Minuman,13750.0,Pengeluaran,False,2014-05,Sunday
2014-05-19 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Monday
2014-05-19 12:30:00,Soto,Makanan & Minuman,13050.0,Pengeluaran,False,2014-05,Monday
2014-05-19 19:00:00,Warteg,Makanan & Minuman,15950.0,Pengeluaran,False,2014-05,Monday
2014-05-20 12:30:00,Pecel Lele,Makanan & Minuman,11700.0,Pengeluaran,False,2014-05,Tuesday
2014-05-20 19:00:00,Warteg,Makanan & Minuman,14300.0,Pengeluaran,False,2014-05,Tuesday
2014-05-21 12:30:00,Mie Ayam,Makanan & Minuman,14400.0,Pengeluaran,False,2014-05,Wednesday
2014-05-21 19:00:00,Ayam Geprek,Makanan & Minuman,17600.0,Pengeluaran,False,2014-05,Wednesday
2014-05-22 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Thursday
2014-05-22 12:30:00,Ayam Geprek,Makanan & Minuman,12600.0,Pengeluaran,False,2014-05,Thursday
2014-05-22 19:00:00,Ayam Geprek,Makanan & Minuman,15400.0,Pengeluaran,False,2014-05,Thursday
2014-05-23 12:30:00,Ayam Geprek,Makanan & Minuman,13050.0,Pengeluaran,False,2014-05,Friday
2014-05-23 19:00:00,Nasi Telur,Makanan & Minuman,15950.0,Pengeluaran,False,2014-05,Friday
2014-05-24 12:30:00,Nasi Telur,Makanan & Minuman,12150.0,Pengeluaran,False,2014-05,Saturday
2014-05-24 19:00:00,Mie Ayam,Makanan & Minuman,14850.0,Pengeluaran,False,2014-05,Saturday
2014-05-25 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Sunday
2014-05-25 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-05,Sunday
2014-05-25 12:30:00,Nasi Telur,Makanan & Minuman,11700.0,Pengeluaran,False,2014-05,Sunday
2014-05-25 19:00:00,Nasi Campur,Makanan & Minuman,14300.0,Pengeluaran,False,2014-05,Sunday
2014-05-26 12:30:00,Soto,Makanan & Minuman,11700.0,Pengeluaran,False,2014-05,Monday
2014-05-26 19:00:00,Ayam Geprek,Makanan & Minuman,14300.0,Pengeluaran,False,2014-05,Monday
2014-05-27 12:30:00,Ayam Geprek,Makanan & Minuman,11700.0,Pengeluaran,False,2014-05,Tuesday
2014-05-27 19:00:00,Nasi Campur,Makanan & Minuman,14300.0,Pengeluaran,False,2014-05,Tuesday
2014-05-28 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Wednesday
2014-05-28 12:30:00,Soto,Makanan & Minuman,12600.0,Pengeluaran,False,2014-05,Wednesday
2014-05-28 19:00:00,Nasi Telur,Makanan & Minuman,15400.0,Pengeluaran,False,2014-05,Wednesday
2014-05-29 12:30:00,Nasi Telur,Makanan & Minuman,10350.0,Pengeluaran,False,2014-05,Thursday
2014-05-29 19:00:00,Soto,Makanan & Minuman,12650.0,Pengeluaran,False,2014-05,Thursday
2014-05-30 12:30:00,Nasi Telur,Makanan & Minuman,9900.0,Pengeluaran,False,2014-05,Friday
2014-05-30 19:00:00,Pecel Lele,Makanan & Minuman,12100.0,Pengeluaran,False,2014-05,Friday
2014-05-30 20:00:00,Kebutuhan Darurat,Kesehatan,18000.0,Pengeluaran,False,2014-05,Friday
2014-05-31 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-05,Saturday
2014-05-31 12:30:00,Pecel Lele,Makanan & Minuman,12150.0,Pengeluaran,False,2014-05,Saturday
2014-05-31 19:00:00,Nasi Telur,Makanan & Minuman,14850.0,Pengeluaran,False,2014-05,Saturday
2014-06-01 09:00:00,Kiriman Orang Tua,Income,2500000.0,Pemasukan,True,2014-06,Sunday
2014-06-01 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-06,Sunday
2014-06-01 12:30:00,Nasi Campur,Makanan & Minuman,19350.0,Pengeluaran,False,2014-06,Sunday
2014-06-01 19:00:00,Pecel Lele,Makanan & Minuman,23650.0,Pengeluaran,False,2014-06,Sunday
2014-06-02 12:30:00,Ayam Geprek,Makanan & Minuman,17550.0,Pengeluaran,False,2014-06,Monday
2014-06-02 19:00:00,Ayam Geprek,Makanan & Minuman,21450.0,Pengeluaran,False,2014-06,Monday
2014-06-03 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Tuesday
2014-06-03 12:30:00,Pecel Lele,Makanan & Minuman,14850.0,Pengeluaran,False,2014-06,Tuesday
2014-06-03 19:00:00,Mie Ayam,Makanan & Minuman,18150.0,Pengeluaran,False,2014-06,Tuesday
2014-06-04 12:30:00,Nasi Campur,Makanan & Minuman,10800.0,Pengeluaran,False,2014-06,Wednesday
2014-06-04 19:00:00,Nasi Telur,Makanan & Minuman,13200.0,Pengeluaran,False,2014-06,Wednesday
2014-06-05 11:00:00,Pulsa,Tagihan,50000.0,Pengeluaran,True,2014-06,Thursday
2014-06-05 12:30:00,Warteg,Makanan & Minuman,10800.0,Pengeluaran,False,2014-06,Thursday
2014-06-05 19:00:00,Warteg,Makanan & Minuman,13200.0,Pengeluaran,False,2014-06,Thursday
2014-06-06 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Friday
2014-06-06 12:30:00,Warteg,Makanan & Minuman,15300.0,Pengeluaran,False,2014-06,Friday
2014-06-06 19:00:00,Ayam Geprek,Makanan & Minuman,18700.0,Pengeluaran,False,2014-06,Friday
2014-06-07 12:30:00,Mie Ayam,Makanan & Minuman,16650.0,Pengeluaran,False,2014-06,Saturday
2014-06-07 19:00:00,Mie Ayam,Makanan & Minuman,20350.0,Pengeluaran,False,2014-06,Saturday
2014-06-08 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-06,Sunday
2014-06-08 12:30:00,Nasi Telur,Makanan & Minuman,16200.0,Pengeluaran,False,2014-06,Sunday
2014-06-08 19:00:00,Warteg,Makanan & Minuman,19800.0,Pengeluaran,False,2014-06,Sunday
2014-06-09 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Monday
2014-06-09 12:30:00,Ayam Geprek,Makanan & Minuman,9000.0,Pengeluaran,False,2014-06,Monday
2014-06-09 19:00:00,Soto,Makanan & Minuman,11000.0,Pengeluaran,False,2014-06,Monday
2014-06-10 12:30:00,Warteg,Makanan & Minuman,14400.0,Pengeluaran,False,2014-06,Tuesday
2014-06-10 19:00:00,Nasi Telur,Makanan & Minuman,17600.0,Pengeluaran,False,2014-06,Tuesday
2014-06-11 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-06,Wednesday
2014-06-11 19:00:00,Ayam Geprek,Makanan & Minuman,15950.0,Pengeluaran,False,2014-06,Wednesday
2014-06-12 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Thursday
2014-06-12 12:30:00,Mie Ayam,Makanan & Minuman,11250.0,Pengeluaran,False,2014-06,Thursday
2014-06-12 19:00:00,Ayam Geprek,Makanan & Minuman,13750.0,Pengeluaran,False,2014-06,Thursday
2014-06-13 12:30:00,Nasi Telur,Makanan & Minuman,10350.0,Pengeluaran,False,2014-06,Friday
2014-06-13 19:00:00,Nasi Campur,Makanan & Minuman,12650.0,Pengeluaran,False,2014-06,Friday
2014-06-14 12:30:00,Pecel Lele,Makanan & Minuman,16650.0,Pengeluaran,False,2014-06,Saturday
2014-06-14 19:00:00,Pecel Lele,Makanan & Minuman,20350.0,Pengeluaran,False,2014-06,Saturday
2014-06-15 19:30:00,Belanja Bulanan,Kebutuhan,100000.0,Pengeluaran,True,2014-06,Sunday
2014-06-15 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Sunday
2014-06-15 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-06,Sunday
2014-06-15 12:30:00,Mie Ayam,Makanan & Minuman,17550.0,Pengeluaran,False,2014-06,Sunday
2014-06-15 19:00:00,Ayam Geprek,Makanan & Minuman,21450.0,Pengeluaran,False,2014-06,Sunday
2014-06-16 12:30:00,Mie Ayam,Makanan & Minuman,11700.0,Pengeluaran,False,2014-06,Monday
2014-06-16 19:00:00,Warteg,Makanan & Minuman,14300.0,Pengeluaran,False,2014-06,Monday
2014-06-17 12:30:00,Soto,Makanan & Minuman,11700.0,Pengeluaran,False,2014-06,Tuesday
2014-06-17 19:00:00,Mie Ayam,Makanan & Minuman,14300.0,Pengeluaran,False,2014-06,Tuesday
2014-06-18 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Wednesday
2014-06-18 12:30:00,Pecel Lele,Makanan & Minuman,9450.0,Pengeluaran,False,2014-06,Wednesday
2014-06-18 19:00:00,Soto,Makanan & Minuman,11550.0,Pengeluaran,False,2014-06,Wednesday
2014-06-19 12:30:00,Ayam Geprek,Makanan & Minuman,13950.0,Pengeluaran,False,2014-06,Thursday
2014-06-19 19:00:00,Nasi Campur,Makanan & Minuman,17050.0,Pengeluaran,False,2014-06,Thursday
2014-06-20 12:30:00,Mie Ayam,Makanan & Minuman,9000.0,Pengeluaran,False,2014-06,Friday
2014-06-20 19:00:00,Ayam Geprek,Makanan & Minuman,11000.0,Pengeluaran,False,2014-06,Friday
2014-06-21 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Saturday
2014-06-21 12:30:00,Nasi Campur,Makanan & Minuman,14850.0,Pengeluaran,False,2014-06,Saturday
2014-06-21 19:00:00,Pecel Lele,Makanan & Minuman,18150.0,Pengeluaran,False,2014-06,Saturday
2014-06-22 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-06,Sunday
2014-06-22 12:30:00,Nasi Telur,Makanan & Minuman,14400.0,Pengeluaran,False,2014-06,Sunday
2014-06-22 19:00:00,Soto,Makanan & Minuman,17600.0,Pengeluaran,False,2014-06,Sunday
2014-06-23 12:30:00,Pecel Lele,Makanan & Minuman,13050.0,Pengeluaran,False,2014-06,Monday
2014-06-23 19:00:00,Ayam Geprek,Makanan & Minuman,15950.0,Pengeluaran,False,2014-06,Monday
2014-06-24 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Tuesday
2014-06-24 12:30:00,Nasi Campur,Makanan & Minuman,14400.0,Pengeluaran,False,2014-06,Tuesday
2014-06-24 19:00:00,Ayam Geprek,Makanan & Minuman,17600.0,Pengeluaran,False,2014-06,Tuesday
2014-06-25 12:30:00,Mie Ayam,Makanan & Minuman,10800.0,Pengeluaran,False,2014-06,Wednesday
2014-06-25 19:00:00,Pecel Lele,Makanan & Minuman,13200.0,Pengeluaran,False,2014-06,Wednesday
2014-06-26 12:30:00,Mie Ayam,Makanan & Minuman,9900.0,Pengeluaran,False,2014-06,Thursday
2014-06-26 19:00:00,Pecel Lele,Makanan & Minuman,12100.0,Pengeluaran,False,2014-06,Thursday
2014-06-27 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Friday
2014-06-27 12:30:00,Nasi Telur,Makanan & Minuman,15300.0,Pengeluaran,False,2014-06,Friday
2014-06-27 19:00:00,Nasi Telur,Makanan & Minuman,18700.0,Pengeluaran,False,2014-06,Friday
2014-06-28 12:30:00,Nasi Telur,Makanan & Minuman,17550.0,Pengeluaran,False,2014-06,Saturday
2014-06-28 19:00:00,Ayam Geprek,Makanan & Minuman,21450.0,Pengeluaran,False,2014-06,Saturday
2014-06-29 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-06,Sunday
2014-06-29 12:30:00,Nasi Campur,Makanan & Minuman,12150.0,Pengeluaran,False,2014-06,Sunday
2014-06-29 19:00:00,Nasi Telur,Makanan & Minuman,14850.0,Pengeluaran,False,2014-06,Sunday
2014-06-30 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-06,Monday
2014-06-30 12:30:00,Soto,Makanan & Minuman,13050.0,Pengeluaran,False,2014-06,Monday
2014-06-30 19:00:00,Pecel Lele,Makanan & Minuman,15950.0,Pengeluaran,False,2014-06,Monday
2014-07-01 09:00:00,Kiriman Orang Tua,Income,2500000.0,Pemasukan,True,2014-07,Tuesday
2014-07-01 12:30:00,Warteg,Makanan & Minuman,13050.0,Pengeluaran,False,2014-07,Tuesday
2014-07-01 19:00:00,Pecel Lele,Makanan & Minuman,15950.0,Pengeluaran,False,2014-07,Tuesday
2014-07-02 12:30:00,Warteg,Makanan & Minuman,14400.0,Pengeluaran,False,2014-07,Wednesday
2014-07-02 19:00:00,Pecel Lele,Makanan & Minuman,17600.0,Pengeluaran,False,2014-07,Wednesday
2014-07-03 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-07,Thursday
2014-07-03 12:30:00,Ayam Geprek,Makanan & Minuman,16200.0,Pengeluaran,False,2014-07,Thursday
2014-07-03 19:00:00,Nasi Telur,Makanan & Minuman,19800.0,Pengeluaran,False,2014-07,Thursday
2014-07-04 12:30:00,Soto,Makanan & Minuman,13500.0,Pengeluaran,False,2014-07,Friday
2014-07-04 19:00:00,Nasi Campur,Makanan & Minuman,16500.0,Pengeluaran,False,2014-07,Friday
2014-07-05 11:00:00,Pulsa,Tagihan,50000.0,Pengeluaran,True,2014-07,Saturday
2014-07-05 12:30:00,Ayam Geprek,Makanan & Minuman,11250.0,Pengeluaran,False,2014-07,Saturday
2014-07-05 19:00:00,Pecel Lele,Makanan & Minuman,13750.0,Pengeluaran,False,2014-07,Saturday
2014-07-06 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-07,Sunday
2014-07-06 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-07,Sunday
2014-07-06 12:30:00,Ayam Geprek,Makanan & Minuman,16650.0,Pengeluaran,False,2014-07,Sunday
2014-07-06 19:00:00,Soto,Makanan & Minuman,20350.0,Pengeluaran,False,2014-07,Sunday
2014-07-07 12:30:00,Warteg,Makanan & Minuman,11250.0,Pengeluaran,False,2014-07,Monday
2014-07-07 19:00:00,Mie Ayam,Makanan & Minuman,13750.0,Pengeluaran,False,2014-07,Monday
2014-07-08 12:30:00,Nasi Telur,Makanan & Minuman,15300.0,Pengeluaran,False,2014-07,Tuesday
2014-07-08 19:00:00,Warteg,Makanan & Minuman,18700.0,Pengeluaran,False,2014-07,Tuesday
2014-07-09 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-07,Wednesday
2014-07-09 12:30:00,Warteg,Makanan & Minuman,14850.0,Pengeluaran,False,2014-07,Wednesday
2014-07-09 19:00:00,Mie Ayam,Makanan & Minuman,18150.0,Pengeluaran,False,2014-07,Wednesday
2014-07-10 12:30:00,Nasi Telur,Makanan & Minuman,11700.0,Pengeluaran,False,2014-07,Thursday
2014-07-10 19:00:00,Soto,Makanan & Minuman,14300.0,Pengeluaran,False,2014-07,Thursday
2014-07-11 12:30:00,Nasi Telur,Makanan & Minuman,15300.0,Pengeluaran,False,2014-07,Friday
2014-07-11 19:00:00,Mie Ayam,Makanan & Minuman,18700.0,Pengeluaran,False,2014-07,Friday
2014-07-12 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-07,Saturday
2014-07-12 12:30:00,Nasi Telur,Makanan & Minuman,17550.0,Pengeluaran,False,2014-07,Saturday
2014-07-12 19:00:00,Soto,Makanan & Minuman,21450.0,Pengeluaran,False,2014-07,Saturday
2014-07-13 09:00:00,Laundry,Kebutuhan,20000.0,Pengeluaran,False,2014-07,Sunday
2014-07-13 12:30:00,Ayam Geprek,Makanan & Minuman,11250.0,Pengeluaran,False,2014-07,Sunday
2014-07-13 19:00:00,Nasi Telur,Makanan & Minuman,13750.0,Pengeluaran,False,2014-07,Sunday
2014-07-14 12:30:00,Nasi Campur,Makanan & Minuman,9900.0,Pengeluaran,False,2014-07,Monday
2014-07-14 19:00:00,Nasi Telur,Makanan & Minuman,12100.0,Pengeluaran,False,2014-07,Monday
2014-07-14 20:00:00,Kebutuhan Darurat,Kesehatan,15000.0,Pengeluaran,False,2014-07,Monday
2014-07-15 19:30:00,Belanja Bulanan,Kebutuhan,100000.0,Pengeluaran,True,2014-07,Tuesday
2014-07-15 17:00:00,Bensin,Transportasi,20000.0,Pengeluaran,False,2014-07,Tuesday
2014-07-15 12:30:00,Nasi Telur,Makanan & Minuman,13950.0,Pengeluaran,False,2014-07,Tuesday
